graph_id,stress,xing,iangle,xangle,ring,absedge,tsne,rng
grafo11291.99,1233.2974,45.0,424.42532,21.466671,493.78378,0.14865504,0.38083223,0.712377745711079
grafo11292.33,104.13599,16.0,147.48206,4.79323,131.58083,0.084481336,0.20983487,0.677020202020202
grafo11293.33,90.29284,5.0,125.28284,0.5026663,83.64219,0.074112624,0.1897034,0.4196969696969697
grafo11294.38,127.85411,31.0,168.1677,16.568865,157.3142,0.08848721,0.24274896,0.5232560568086886
grafo11295.37,102.079704,10.0,156.02896,3.3359957,121.161514,0.067057796,0.18392451,0.5415701415701415
grafo11296.36,147.9622,13.0,147.47157,5.808817,121.97209,0.109466165,0.23846461,0.5625
grafo11297.93,1254.1823,143.0,374.925,74.77023,671.4459,0.19058178,0.40696645,0.865937019969278
grafo11298.99,1113.7225,59.0,401.62347,30.745169,596.8069,0.12957458,0.3018341,0.7911816578483246
grafo11299.93,976.0916,104.0,361.6089,50.012997,613.79333,0.14893883,0.3130582,0.7871949138078171
grafo11300.91,1055.4471,108.0,372.79715,52.978134,596.50806,0.16579589,0.39036536,0.7830150008721437
grafo11301.93,1141.2965,131.0,386.31088,69.112045,680.92615,0.16770402,0.3438653,0.7758704557091655
grafo11302.99,1121.6204,65.0,418.75873,35.5404,536.27893,0.15973617,0.37647614,0.708690075356742
grafo11303.93,1020.4825,110.0,380.0866,53.498703,621.1667,0.16375226,0.33994454,0.7902201740911418
grafo11305.99,1216.0779,113.0,412.48944,56.897522,633.53845,0.172554,0.38688543,0.7312650312650313
grafo11306.99,1294.5571,81.0,422.14935,44.156864,620.85754,0.17768818,0.37502214,0.7982323232323233
grafo11307.32,106.9667,10.0,143.70857,4.959741,103.15259,0.08591057,0.23115872,0.5107638888888889
grafo11308.33,48.729904,1.0,124.5554,0.61243635,62.95339,0.08200553,0.13385987,0.296969696969697
grafo11309.36,122.47673,8.0,145.11728,4.2677016,128.27274,0.10019567,0.20919243,0.6268518518518518
grafo11310.35,180.79842,3.0,138.39713,0.85730886,73.400505,0.11727374,0.33336774,0.41428571428571437
grafo11311.40,145.52257,13.0,169.16194,6.8666687,149.6587,0.10410963,0.22116786,0.6006746031746032
grafo11312.91,1049.3699,66.0,366.80634,35.669197,508.29294,0.16964771,0.37585375,0.767294610151753
grafo11313.96,1383.1779,210.0,401.7855,108.078636,803.16364,0.1986414,0.39845917,0.8284801136363636
grafo11314.92,1008.7561,133.0,391.77774,75.41224,662.39343,0.14027674,0.36502478,0.7863569703243616
grafo11315.91,1059.6335,119.0,374.12445,63.69112,653.3433,0.1789944,0.33446467,0.7418018489447061
grafo11316.99,1391.0078,142.0,408.81525,78.849976,721.0524,0.18419753,0.38933435,0.8243626743626744
grafo11318.35,123.17758,11.0,143.6214,4.444756,123.82094,0.09811695,0.19507979,0.5518707482993197
grafo11319.34,93.329414,7.0,130.52652,5.730958,92.75771,0.081529826,0.19653329,0.5817927170868347
grafo11320.35,87.62431,6.0,149.56418,4.104281,106.23832,0.08348374,0.1742694,0.5237074829931974
grafo11321.35,66.84349,4.0,136.98877,0.8259874,91.11404,0.06528108,0.15354635,0.4442857142857143
grafo11322.38,119.7874,9.0,147.03574,3.06987,126.20475,0.0865506,0.17426485,0.5159774436090225
grafo11323.37,133.32881,16.0,145.24011,7.7618175,136.48648,0.1054097,0.19050494,0.6629987129987129
grafo11324.100,1239.418,136.0,431.81342,64.584114,755.9148,0.15565127,0.3458933,0.8331309523809524
grafo11325.35,80.79219,0.0,161.65776,0.0,75.84506,0.070228264,0.15185805,0.3695238095238095
grafo11326.35,111.30722,13.0,160.09677,6.0829234,119.58684,0.10085531,0.19548556,0.5193650793650794
