graph_id,stress,xing,iangle,xangle,ring,absedge,tsne,rng
grafo11308.33,27.367373,1.0,127.67366,0.17514256,53.318516,0.035396986,0.07185186,0.0479797979797979
grafo11309.36,82.226166,8.0,148.82002,2.0215726,107.475784,0.07088112,0.14684343,0.5481481481481482
grafo11310.35,29.194197,2.0,152.76862,1.7518177,54.64819,0.025247881,0.08443681,0.10523809523809524
grafo11311.40,107.19284,7.0,168.44218,2.4048407,129.26741,0.07642319,0.1572846,0.553452380952381
grafo11312.91,663.06757,40.0,362.45126,17.046095,407.09558,0.12077708,0.26015565,0.6891679748822606
grafo11313.96,918.1715,116.0,383.3975,48.73097,645.5205,0.15587491,0.27908534,0.7754794973544974
grafo11314.92,777.9521,91.0,381.9419,46.64675,545.58844,0.16238622,0.29287872,0.6688750862663906
grafo11315.91,738.40784,90.0,367.35785,41.70554,549.08704,0.13977212,0.26320174,0.8279522065236351
grafo11316.99,872.4932,80.0,392.1735,39.777016,576.9221,0.13430965,0.2509065,0.7615520282186949
grafo11318.35,86.73459,5.0,131.31837,1.300836,106.16313,0.07009276,0.154812,0.5230952380952381
grafo11319.34,64.38248,4.0,132.95181,2.5196402,83.50745,0.05426695,0.14858128,0.3935574229691877
grafo11320.35,37.876987,0.0,143.86104,0.0,80.77535,0.035429586,0.085258015,0.27823129251700673
grafo11321.35,35.906094,2.0,152.34053,1.9257178,71.25488,0.028273413,0.086340934,0.24142857142857155
grafo11322.38,85.47743,5.0,140.90254,0.6857834,108.93916,0.057244778,0.13983192,0.417982456140351
grafo11323.37,86.36677,7.0,153.1221,2.1674232,112.91968,0.061688844,0.15268956,0.43326898326898333
grafo11324.100,921.97296,114.0,421.27676,59.67915,647.86194,0.13094412,0.26763922,0.7974246031746033
grafo11325.35,40.935326,3.0,164.14127,,65.56415,0.032047346,0.09203017,0.21380952380952378
grafo11326.35,70.57787,9.0,137.63791,5.573714,103.19591,0.04613633,0.14809828,0.436904761904762
grafo11327.39,85.4676,11.0,161.91005,8.403108,130.28534,0.05542981,0.1527482,0.47405372405372403
grafo11328.32,42.57955,2.0,114.18558,0.42146114,72.67792,0.050384887,0.091185026,0.2109375
grafo11329.36,104.365036,13.0,143.80681,5.560232,127.118645,0.07467719,0.19275379,0.6316798941798941
grafo11330.35,46.476048,2.0,146.84564,1.6332613,74.14763,0.0435633,0.11824279,0.23319727891156472
grafo11331.34,45.19843,1.0,131.87878,0.46203053,80.6857,0.03630601,0.10024116,0.3697478991596639
grafo11332.34,37.532948,2.0,141.78378,3.1405063,71.62401,0.025290823,0.07961983,0.16274509803921566
grafo11333.39,98.78251,12.0,170.51543,3.43291,128.05186,0.068576075,0.16831578,0.6501831501831502
grafo11334.37,61.7012,6.0,152.07242,1.7683727,102.37728,0.054090943,0.11651317,0.4599099099099099
grafo11335.100,980.688,156.0,418.8853,85.63504,745.4077,0.1653901,0.27250734,0.7902738095238095
grafo11336.36,70.37531,8.0,135.76785,4.46327,103.585785,0.06373134,0.14605394,0.4851851851851853
grafo11337.92,546.5831,32.0,382.27142,,418.5512,0.09288026,0.19344579,0.6914725672877848
grafo11338.92,611.96564,49.0,375.62082,23.955708,435.31924,0.11892575,0.23534572,0.6781875431331954
grafo11339.91,541.29614,33.0,390.06982,10.651343,382.49118,0.101685554,0.22066772,0.6243502529216816
grafo11340.36,74.247116,11.0,146.96461,,98.29422,0.054737862,0.15035501,0.376851851851852
grafo11341.33,24.520218,0.0,131.1835,0.0,53.697044,0.019979645,0.06530648,0.06666666666666665
grafo11342.37,41.416588,0.0,158.33775,0.0,74.047554,0.031291652,0.0786405,0.2072072072072072
grafo11343.35,57.63834,4.0,131.88646,1.2653542,94.44568,0.055917833,0.113336995,0.5195238095238095
grafo11344.35,42.08218,2.0,156.01979,0.33805138,76.96094,0.039858658,0.100186765,0.28476190476190477
grafo11345.38,92.512436,14.0,155.66644,5.5982995,139.84958,0.06543275,0.15061086,0.6367794486215539
grafo11346.36,101.91143,13.0,140.62555,3.7277477,115.03363,0.09012657,0.18193963,0.6391203703703703
grafo11347.93,762.93695,49.0,400.35464,22.915684,433.12332,0.12603123,0.28750935,0.6455709165386585
grafo11348.35,86.648994,6.0,130.47217,1.4703083,104.78247,0.07108237,0.15951256,0.528095238095238
grafo11349.91,538.1826,19.0,382.80066,5.580864,313.19724,0.09609098,0.21615501,0.5137231815803245
grafo11350.91,648.6679,55.0,366.23874,28.398064,412.70538,0.11402926,0.24823992,0.6190214547357404
